nativity,sex,group,year,ASDR_0,ASDR_1,ASDR_2,ASDR_3,ASDR_4,ASDR_5,ASDR_6,ASDR_7,ASDR_8,ASDR_9,ASDR_10,ASDR_11,ASDR_12,ASDR_13,ASDR_14,ASDR_15,ASDR_16,ASDR_17,ASDR_18,ASDR_19,ASDR_20,ASDR_21,ASDR_22,ASDR_23,ASDR_24,ASDR_25,ASDR_26,ASDR_27,ASDR_28,ASDR_29,ASDR_30,ASDR_31,ASDR_32,ASDR_33,ASDR_34,ASDR_35,ASDR_36,ASDR_37,ASDR_38,ASDR_39,ASDR_40,ASDR_41,ASDR_42,ASDR_43,ASDR_44,ASDR_45,ASDR_46,ASDR_47,ASDR_48,ASDR_49,ASDR_50,ASDR_51,ASDR_52,ASDR_53,ASDR_54,ASDR_55,ASDR_56,ASDR_57,ASDR_58,ASDR_59,ASDR_60,ASDR_61,ASDR_62,ASDR_63,ASDR_64,ASDR_65,ASDR_66,ASDR_67,ASDR_68,ASDR_69,ASDR_70,ASDR_71,ASDR_72,ASDR_73,ASDR_74,ASDR_75,ASDR_76,ASDR_77,ASDR_78,ASDR_79,ASDR_80,ASDR_81,ASDR_82,ASDR_83,ASDR_84,ASDR_85,ASDR_86,ASDR_87,ASDR_88,ASDR_89,ASDR_90,ASDR_91,ASDR_92,ASDR_93,ASDR_94,ASDR_95,ASDR_96,ASDR_97,ASDR_98,ASDR_99,ASDR_100
0,2,0,2018,0.005206,0.00025921,0.00021972,0.00018517,0.00015524,0.0001302,0.00011076,0.00009686,0.00008844,0.00008541,0.00008772,0.00009539,0.0001083,0.00012629,0.00014904,0.00017589,0.00020577,0.00023749,0.00026988,0.00030182,0.00033243,0.00036116,0.00038799,0.00041357,0.00043886,0.00046457,0.00049116,0.00051886,0.0005481,0.00057944,0.00061366,0.00065136,0.00069288,0.00073858,0.00078868,0.00084314,0.00090207,0.00096671,0.00103872,0.00111963,0.00121074,0.00131363,0.00142959,0.0015598,0.00170567,0.00186826,0.00204761,0.00224353,0.00245538,0.00268202,0.00292205,0.00317449,0.00343884,0.00371581,0.004006,0.004311,0.004632,0.004969,0.005328,0.005714,0.006135,0.006602,0.007125,0.007715,0.008378,0.009121,0.009949,0.010867,0.011887,0.013019,0.014276,0.01567,0.017221,0.01895,0.020889,0.023069,0.025533,0.028324,0.031491,0.035086,0.039285,0.043906,0.049298,0.055514,0.062583,0.0705,0.07917,0.08881,0.09949,0.11129,0.1243,0.1386,0.15424,0.1713,0.18982,0.20983,0.23135,0.25436,0.27882,0.30466,0.38071
0,2,0,2019,0.005163,0.00025875,0.00021836,0.00018367,0.00015387,0.00012898,0.00010973,0.00009598,0.00008764,0.0000846,0.00008677,0.00009421,0.00010679,0.00012437,0.00014667,0.00017302,0.00020231,0.00023337,0.00026506,0.00029631,0.00032627,0.00035439,0.00038065,0.00040565,0.00043035,0.00045544,0.0004814,0.00050843,0.00053698,0.00056758,0.00060096,0.00063774,0.00067827,0.00072289,0.00077184,0.00082506,0.00088267,0.00094587,0.00101627,0.00109535,0.00118436,0.00128492,0.00139831,0.00152573,0.00166856,0.0018278,0.00200338,0.00219507,0.00240224,0.00262382,0.00285853,0.00310552,0.0033644,0.00363589,0.003921,0.004221,0.004535,0.004867,0.00522,0.005598,0.006011,0.00647,0.006986,0.007569,0.008226,0.008963,0.009783,0.010694,0.011705,0.012828,0.014074,0.015458,0.016998,0.018716,0.020641,0.022807,0.025254,0.028029,0.031178,0.034753,0.038957,0.043546,0.048899,0.055068,0.062081,0.06994,0.07855,0.08811,0.09872,0.11044,0.12336,0.13756,0.15311,0.17006,0.18847,0.20837,0.22978,0.25267,0.27702,0.30276,0.37902
0,2,0,2020,0.005121,0.0002583,0.00021701,0.00018219,0.00015251,0.00012777,0.00010871,0.00009511,0.00008685,0.00008379,0.00008584,0.00009305,0.00010529,0.00012248,0.00014433,0.00017019,0.00019891,0.00022932,0.00026033,0.0002909,0.00032021,0.00034774,0.00037345,0.00039789,0.00042201,0.0004465,0.00047182,0.00049821,0.00052609,0.00055595,0.00058852,0.00062441,0.00066397,0.00070755,0.00075536,0.00080737,0.00086369,0.00092549,0.00099431,0.00107159,0.00115856,0.00125683,0.00136771,0.0014924,0.00163225,0.00178821,0.0019601,0.00214766,0.00235025,0.00256688,0.00279638,0.00303806,0.00329157,0.0035577,0.003837,0.004132,0.004441,0.004767,0.005113,0.005485,0.005889,0.006341,0.00685,0.007426,0.008076,0.008807,0.00962,0.010523,0.011526,0.012639,0.013876,0.015249,0.016778,0.018484,0.020396,0.022547,0.024979,0.027737,0.030868,0.034423,0.038632,0.04319,0.048503,0.054625,0.061584,0.06938,0.07793,0.08742,0.09795,0.10959,0.12243,0.13654,0.15198,0.16883,0.18714,0.20693,0.22821,0.25099,0.27523,0.30086,0.37734
0,2,0,2021,0.005078,0.00025784,0.00021567,0.00018072,0.00015116,0.00012658,0.0001077,0.00009425,0.00008607,0.00008299,0.00008491,0.0000919,0.00010382,0.00012061,0.00014203,0.0001674,0.00019557,0.00022535,0.00025568,0.00028559,0.00031427,0.00034122,0.00036638,0.00039027,0.00041384,0.00043773,0.00046244,0.0004882,0.00051543,0.00054457,0.00057634,0.00061135,0.00064997,0.00069252,0.00073923,0.00079006,0.00084512,0.00090554,0.00097282,0.00104835,0.00113332,0.00122936,0.00133779,0.0014598,0.00159673,0.00174948,0.00191776,0.00210128,0.00229939,0.00251118,0.00273559,0.00297206,0.00322032,0.00348118,0.003755,0.004045,0.004349,0.004669,0.005009,0.005373,0.00577,0.006214,0.006716,0.007286,0.00793,0.008654,0.00946,0.010356,0.011349,0.012453,0.01368,0.015043,0.016561,0.018255,0.020154,0.02229,0.024707,0.027448,0.030561,0.034096,0.03831,0.042836,0.04811,0.054185,0.061091,0.06883,0.07731,0.08674,0.09719,0.10875,0.1215,0.13552,0.15087,0.16761,0.18581,0.20549,0.22666,0.24933,0.27346,0.29898,0.37567
0,2,0,2022,0.005036,0.00025739,0.00021434,0.00017926,0.00014982,0.00012539,0.0001067,0.00009339,0.00008529,0.0000822,0.000084,0.00009076,0.00010237,0.00011878,0.00013976,0.00016467,0.00019229,0.00022144,0.00025112,0.00028038,0.00030844,0.00033482,0.00035945,0.0003828,0.00040582,0.00042913,0.00045324,0.00047839,0.00050497,0.00053341,0.00056441,0.00059857,0.00063627,0.00067782,0.00072344,0.00077312,0.00082695,0.00088603,0.0009518,0.00102561,0.00110862,0.00120249,0.00130851,0.00142791,0.00156199,0.00171159,0.00187634,0.00205589,0.00224963,0.00245668,0.00267612,0.0029075,0.00315061,0.00340631,0.003675,0.003959,0.004258,0.004573,0.004907,0.005265,0.005654,0.00609,0.006585,0.007148,0.007786,0.008503,0.009303,0.01019,0.011176,0.01227,0.013487,0.01484,0.016347,0.01803,0.019915,0.022037,0.024437,0.027162,0.030258,0.033772,0.037991,0.042486,0.047721,0.05375,0.060601,0.06828,0.0767,0.08606,0.09644,0.10792,0.12058,0.1345,0.14976,0.1664,0.18449,0.20406,0.22512,0.24768,0.27169,0.29711,0.374
0,2,0,2023,0.004994,0.00025693,0.00021301,0.00017782,0.0001485,0.00012422,0.0001057,0.00009255,0.00008452,0.00008142,0.0000831,0.00008964,0.00010093,0.00011697,0.00013753,0.00016197,0.00018906,0.0002176,0.00024663,0.00027526,0.00030272,0.00032855,0.00035265,0.00037548,0.00039795,0.0004207,0.00044423,0.00046878,0.00049473,0.00052249,0.00055273,0.00058606,0.00062285,0.00066343,0.000708,0.00075655,0.00080917,0.00086693,0.00093123,0.00100337,0.00108447,0.00117621,0.00127988,0.00139672,0.001528,0.00167453,0.0018358,0.00201149,0.00220094,0.00240337,0.00261795,0.00284433,0.00308241,0.00333305,0.003597,0.003876,0.00417,0.004479,0.004807,0.005158,0.00554,0.005969,0.006456,0.007013,0.007644,0.008356,0.009148,0.010028,0.011005,0.01209,0.013296,0.014639,0.016135,0.017806,0.019679,0.021786,0.024171,0.026879,0.029957,0.033452,0.037674,0.042138,0.047334,0.053317,0.060116,0.06774,0.07609,0.08538,0.09569,0.10709,0.11967,0.1335,0.14865,0.1652,0.18318,0.20264,0.22359,0.24604,0.26994,0.29525,0.37235
0,2,0,2024,0.004953,0.00025648,0.00021169,0.00017638,0.00014719,0.00012305,0.00010472,0.00009171,0.00008376,0.00008065,0.0000822,0.00008853,0.00009952,0.00011519,0.00013534,0.00015932,0.00018588,0.00021383,0.00024223,0.00027023,0.00029711,0.00032239,0.00034597,0.00036829,0.00039024,0.00041243,0.0004354,0.00045936,0.0004847,0.00051179,0.00054129,0.00057381,0.00060972,0.00064934,0.00069288,0.00074033,0.00079177,0.00084825,0.00091111,0.00098161,0.00106084,0.0011505,0.00125188,0.00136621,0.00149476,0.00163826,0.00179615,0.00196805,0.00215331,0.00235122,0.00256103,0.00278254,0.00301569,0.00326137,0.00352,0.003794,0.004083,0.004387,0.004709,0.005053,0.005428,0.00585,0.00633,0.00688,0.007505,0.00821,0.008996,0.009868,0.010836,0.011912,0.013109,0.014441,0.015926,0.017586,0.019446,0.021538,0.023908,0.026599,0.029659,0.033134,0.03736,0.041793,0.046951,0.052888,0.059634,0.0672,0.07549,0.08471,0.09495,0.10627,0.11876,0.1325,0.14756,0.164,0.18188,0.20123,0.22207,0.2444,0.2682,0.2934,0.3707
0,2,0,2025,0.004912,0.00025603,0.00021038,0.00017496,0.00014589,0.0001219,0.00010375,0.00009088,0.00008301,0.00007988,0.00008132,0.00008744,0.00009813,0.00011343,0.00013318,0.00015672,0.00018276,0.00021012,0.0002379,0.0002653,0.0002916,0.00031634,0.00033943,0.00036124,0.00038268,0.00040433,0.00042674,0.00045013,0.00047487,0.00050131,0.00053008,0.00056181,0.00059686,0.00063556,0.00067809,0.00072445,0.00077475,0.00082997,0.00089142,0.00096032,0.00103773,0.00112535,0.00122448,0.00133637,0.00146223,0.00160278,0.00175735,0.00192554,0.00210671,0.00230019,0.00250536,0.00272209,0.00295041,0.00319123,0.003445,0.003715,0.003998,0.004297,0.004613,0.004951,0.005318,0.005733,0.006207,0.00675,0.007369,0.008068,0.008846,0.009711,0.01067,0.011737,0.012924,0.014246,0.01572,0.017368,0.019215,0.021293,0.023647,0.026322,0.029364,0.03282,0.037048,0.041451,0.046571,0.052463,0.059157,0.06666,0.07489,0.08405,0.09421,0.10545,0.11786,0.13151,0.14648,0.16282,0.18059,0.19983,0.22056,0.24278,0.26647,0.29157,0.36905
0,2,0,2026,0.004871,0.00025558,0.00020908,0.00017355,0.0001446,0.00012076,0.00010278,0.00009005,0.00008226,0.00007912,0.00008044,0.00008636,0.00009676,0.00011171,0.00013106,0.00015416,0.00017969,0.00020648,0.00023366,0.00026045,0.00028619,0.00031041,0.000333,0.00035433,0.00037526,0.00039638,0.00041825,0.00044108,0.00046524,0.00049104,0.00051911,0.00055007,0.00058428,0.00062206,0.00066361,0.00070892,0.00075809,0.00081208,0.00087216,0.00093949,0.00101512,0.00110076,0.00119769,0.00130718,0.00143042,0.00156807,0.00171939,0.00188395,0.00206112,0.00225028,0.00245089,0.00266296,0.00288655,0.0031226,0.003372,0.003636,0.003915,0.004209,0.004519,0.004851,0.005211,0.005618,0.006085,0.006622,0.007235,0.007927,0.008699,0.009556,0.010507,0.011565,0.012741,0.014053,0.015517,0.017153,0.018987,0.021051,0.023389,0.026048,0.029072,0.032508,0.036739,0.041111,0.046194,0.052041,0.058683,0.06613,0.0743,0.08339,0.09348,0.10465,0.11697,0.13053,0.1454,0.16164,0.17931,0.19844,0.21906,0.24117,0.26475,0.28974,0.36742
0,2,0,2027,0.004831,0.00025513,0.00020779,0.00017215,0.00014332,0.00011963,0.00010183,0.00008924,0.00008152,0.00007837,0.00007957,0.00008529,0.0000954,0.00011001,0.00012897,0.00015163,0.00017667,0.0002029,0.00022948,0.0002557,0.00028088,0.00030459,0.0003267,0.00034755,0.00036799,0.0003886,0.00040993,0.00043222,0.00045581,0.00048098,0.00050837,0.00053857,0.00057196,0.00060886,0.00064944,0.00069372,0.00074179,0.00079458,0.00085331,0.00091911,0.000993,0.0010767,0.00117148,0.00127863,0.00139929,0.00153411,0.00168225,0.00184326,0.00201652,0.00220144,0.00239761,0.00260511,0.00282406,0.00305544,0.0033,0.00356,0.003833,0.004122,0.004427,0.004752,0.005106,0.005506,0.005967,0.006497,0.007104,0.007789,0.008554,0.009403,0.010346,0.011395,0.012562,0.013863,0.015316,0.016941,0.018762,0.020811,0.023134,0.025776,0.028783,0.0322,0.036433,0.040775,0.04582,0.051622,0.058213,0.0656,0.07371,0.08274,0.09276,0.10384,0.11608,0.12956,0.14433,0.16047,0.17803,0.19706,0.21757,0.23958,0.26304,0.28793,0.36579
0,2,0,2028,0.004791,0.00025468,0.00020651,0.00017076,0.00014206,0.00011851,0.00010088,0.00008843,0.00008078,0.00007762,0.00007872,0.00008423,0.00009407,0.00010833,0.00012691,0.00014915,0.0001737,0.00019938,0.00022539,0.00025103,0.00027567,0.00029888,0.00032052,0.0003409,0.00036086,0.00038096,0.00040178,0.00042353,0.00044656,0.00047113,0.00049785,0.00052731,0.0005599,0.00059593,0.00063557,0.00067885,0.00072584,0.00077746,0.00083487,0.00089918,0.00097137,0.00105316,0.00114585,0.0012507,0.00136884,0.00150089,0.00164591,0.00180345,0.00197288,0.00215367,0.00234549,0.00254851,0.00276293,0.00298973,0.00323,0.003485,0.003754,0.004037,0.004337,0.004656,0.005003,0.005396,0.00585,0.006374,0.006975,0.007654,0.008412,0.009253,0.010188,0.011227,0.012384,0.013675,0.015118,0.016731,0.018539,0.020574,0.022882,0.025508,0.028497,0.031894,0.036129,0.040441,0.045449,0.051207,0.057746,0.06508,0.07313,0.08209,0.09204,0.10305,0.11521,0.12859,0.14327,0.15931,0.17677,0.19569,0.2161,0.23799,0.26135,0.28613,0.36417
0,2,0,2029,0.004751,0.00025423,0.00020523,0.00016938,0.0001408,0.0001174,0.00009995,0.00008763,0.00008006,0.00007688,0.00007787,0.00008319,0.00009275,0.00010668,0.00012489,0.00014671,0.00017079,0.00019593,0.00022136,0.00024644,0.00027056,0.00029328,0.00031445,0.00033437,0.00035387,0.00037348,0.00039379,0.00041502,0.00043751,0.00046148,0.00048754,0.00051629,0.0005481,0.00058328,0.000622,0.0006643,0.00071023,0.0007607,0.00081683,0.00087968,0.00095021,0.00103015,0.00112078,0.00122338,0.00133906,0.00146838,0.00161036,0.0017645,0.00193018,0.00210694,0.0022945,0.00249315,0.00270312,0.00292543,0.003161,0.003411,0.003675,0.003954,0.004249,0.004562,0.004902,0.005289,0.005736,0.006254,0.006848,0.007521,0.008272,0.009106,0.010032,0.011062,0.012209,0.013491,0.014923,0.016524,0.01832,0.02034,0.022633,0.025242,0.028214,0.031591,0.035828,0.04011,0.045081,0.050795,0.057284,0.06456,0.07255,0.08145,0.09132,0.10226,0.11433,0.12763,0.14221,0.15816,0.17552,0.19433,0.21463,0.23641,0.25966,0.28433,0.36256
0,2,0,2030,0.004712,0.00025378,0.00020396,0.00016801,0.00013956,0.0001163,0.00009902,0.00008683,0.00007933,0.00007615,0.00007703,0.00008217,0.00009145,0.00010506,0.0001229,0.00014432,0.00016792,0.00019253,0.00021741,0.00024194,0.00026554,0.00028778,0.0003085,0.00032797,0.00034701,0.00036614,0.00038596,0.00040668,0.00042864,0.00045203,0.00047745,0.0005055,0.00053654,0.00057089,0.00060872,0.00065005,0.00069496,0.00074431,0.00079918,0.0008606,0.0009295,0.00100763,0.00109625,0.00119666,0.00130992,0.00143658,0.00157557,0.00172639,0.00188841,0.00206121,0.00224462,0.00243899,0.00264461,0.00286251,0.003093,0.003339,0.003599,0.003873,0.004162,0.004469,0.004803,0.005183,0.005624,0.006136,0.006723,0.00739,0.008134,0.00896,0.009878,0.010899,0.012037,0.013308,0.01473,0.01632,0.018102,0.020109,0.022386,0.024979,0.027933,0.031291,0.035529,0.039781,0.044716,0.050387,0.056825,0.06404,0.07198,0.08081,0.09061,0.10147,0.11347,0.12667,0.14117,0.15701,0.17427,0.19298,0.21317,0.23484,0.25799,0.28256,0.36095
0,2,0,2031,0.004673,0.00025333,0.0002027,0.00016666,0.00013833,0.00011521,0.0000981,0.00008604,0.00007862,0.00007543,0.0000762,0.00008115,0.00009017,0.00010346,0.00012094,0.00014196,0.0001651,0.00018919,0.00021353,0.00023753,0.00026061,0.00028238,0.00030267,0.0003217,0.00034029,0.00035895,0.00037829,0.00039851,0.00041994,0.00044277,0.00046757,0.00049493,0.00052523,0.00055877,0.00059572,0.00063612,0.00068001,0.00072827,0.00078191,0.00084193,0.00090925,0.00098561,0.00107227,0.00117052,0.00128142,0.00140547,0.00154154,0.0016891,0.00184754,0.00201648,0.00219582,0.002386,0.00258736,0.00280095,0.003028,0.003269,0.003524,0.003794,0.004077,0.004378,0.004706,0.00508,0.005514,0.00602,0.006601,0.007262,0.007999,0.008818,0.009727,0.010739,0.011867,0.013128,0.014539,0.016118,0.017888,0.01988,0.022142,0.024719,0.027656,0.030994,0.035233,0.039456,0.044354,0.049981,0.05637,0.06353,0.07141,0.08018,0.08991,0.10069,0.11261,0.12573,0.14013,0.15588,0.17303,0.19164,0.21172,0.23329,0.25632,0.28079,0.35935
0,2,0,2032,0.004634,0.00025289,0.00020145,0.00016531,0.00013711,0.00011413,0.00009718,0.00008526,0.00007791,0.00007471,0.00007538,0.00008015,0.00008891,0.00010188,0.00011901,0.00013963,0.00016232,0.00018591,0.00020972,0.00023319,0.00025578,0.00027709,0.00029694,0.00031554,0.00033369,0.0003519,0.00037076,0.0003905,0.00041143,0.0004337,0.00045789,0.00048458,0.00051415,0.00054691,0.000583,0.00062248,0.00066539,0.00071257,0.00076502,0.00082367,0.00088944,0.00096406,0.0010488,0.00114495,0.00125354,0.00137503,0.00150824,0.00165262,0.00180756,0.00197272,0.00214809,0.00233417,0.00253136,0.00274071,0.002963,0.0032,0.003451,0.003716,0.003994,0.00429,0.004611,0.004978,0.005406,0.005906,0.006481,0.007135,0.007866,0.008677,0.009578,0.010581,0.0117,0.012951,0.014351,0.015918,0.017675,0.019654,0.021901,0.024462,0.027381,0.0307,0.034939,0.039133,0.043995,0.049579,0.055918,0.06303,0.07084,0.07955,0.08921,0.09992,0.11176,0.12479,0.1391,0.15475,0.1718,0.1903,0.21028,0.23174,0.25467,0.27903,0.35776
0,2,0,2033,0.004596,0.00025244,0.0002002,0.00016398,0.00013589,0.00011306,0.00009628,0.00008449,0.00007721,0.000074,0.00007457,0.00007916,0.00008767,0.00010033,0.00011712,0.00013735,0.0001596,0.00018269,0.00020597,0.00022893,0.00025103,0.00027189,0.00029132,0.0003095,0.00032723,0.00034498,0.00036339,0.00038265,0.00040308,0.00042482,0.00044841,0.00047445,0.00050331,0.0005353,0.00057055,0.00060913,0.00065108,0.00069722,0.00074848,0.00080581,0.00087007,0.00094299,0.00102585,0.00111994,0.00122626,0.00134525,0.00147566,0.00161692,0.00176844,0.00192992,0.00210139,0.00228346,0.00247656,0.00268177,0.0029,0.003133,0.003379,0.003639,0.003913,0.004203,0.004518,0.004879,0.005301,0.005794,0.006364,0.007011,0.007735,0.008539,0.009432,0.010426,0.011535,0.012775,0.014165,0.015721,0.017466,0.01943,0.021662,0.024207,0.027109,0.030408,0.034648,0.038812,0.043639,0.049181,0.05547,0.06252,0.07028,0.07892,0.08852,0.09916,0.11091,0.12386,0.13808,0.15363,0.17059,0.18898,0.20885,0.2302,0.25303,0.27728,0.35617
0,2,0,2034,0.004558,0.000252,0.00019896,0.00016266,0.00013469,0.00011201,0.00009539,0.00008373,0.00007651,0.00007329,0.00007377,0.00007818,0.00008644,0.00009881,0.00011525,0.0001351,0.00015692,0.00017952,0.00020229,0.00022475,0.00024638,0.00026679,0.00028581,0.00030358,0.00032089,0.00033821,0.00035616,0.00037496,0.00039491,0.00041612,0.00043913,0.00046453,0.0004927,0.00052393,0.00055837,0.00059607,0.00063708,0.00068219,0.00073231,0.00078833,0.00085111,0.00092238,0.00100341,0.00109548,0.00119958,0.00131612,0.00144378,0.001582,0.00173017,0.00188803,0.00205571,0.00223386,0.00242295,0.00262409,0.002838,0.003067,0.003309,0.003564,0.003833,0.004118,0.004426,0.004782,0.005197,0.005685,0.006248,0.00689,0.007606,0.008402,0.009287,0.010272,0.011372,0.012603,0.013982,0.015527,0.017259,0.019209,0.021426,0.023955,0.026839,0.03012,0.034359,0.038494,0.043286,0.048785,0.055026,0.06203,0.06973,0.07831,0.08784,0.0984,0.11007,0.12293,0.13706,0.15252,0.16937,0.18767,0.20743,0.22868,0.25139,0.27555,0.35459
0,2,0,2035,0.00452,0.00025155,0.00019773,0.00016135,0.0001335,0.00011096,0.0000945,0.00008297,0.00007582,0.0000726,0.00007297,0.00007721,0.00008523,0.0000973,0.00011341,0.00013289,0.00015428,0.00017641,0.00019868,0.00022065,0.00024181,0.00026179,0.0002804,0.00029777,0.00031467,0.00033156,0.00034908,0.00036743,0.0003869,0.0004076,0.00043004,0.00045482,0.00048231,0.00051281,0.00054645,0.00058329,0.00062338,0.00066749,0.00071648,0.00077123,0.00083257,0.00090222,0.00098145,0.00107155,0.00117348,0.00128761,0.00141259,0.00154783,0.00169273,0.00184706,0.00201102,0.00218533,0.0023705,0.00256765,0.002778,0.003002,0.00324,0.003491,0.003755,0.004034,0.004337,0.004686,0.005096,0.005577,0.006134,0.00677,0.007479,0.008268,0.009145,0.010121,0.011211,0.012432,0.013801,0.015335,0.017054,0.018991,0.021192,0.023705,0.026572,0.029834,0.034072,0.038179,0.042935,0.048393,0.054585,0.06153,0.06918,0.07769,0.08715,0.09764,0.10924,0.12201,0.13605,0.15142,0.16817,0.18636,0.20602,0.22716,0.24977,0.27382,0.35302
0,2,0,2036,0.004482,0.00025111,0.00019651,0.00016004,0.00013233,0.00010992,0.00009362,0.00008221,0.00007514,0.00007191,0.00007219,0.00007626,0.00008404,0.00009582,0.0001116,0.00013072,0.00015169,0.00017335,0.00019513,0.00021662,0.00023732,0.00025688,0.00027509,0.00029207,0.00030857,0.00032505,0.00034214,0.00036004,0.00037906,0.00039925,0.00042114,0.00044531,0.00047214,0.00050192,0.00053478,0.00057079,0.00060998,0.0006531,0.000701,0.00075451,0.00081443,0.0008825,0.00095998,0.00104814,0.00114795,0.00125973,0.00138208,0.0015144,0.0016561,0.00180698,0.0019673,0.00213785,0.00231919,0.00251243,0.002718,0.002939,0.003173,0.003419,0.003678,0.003952,0.00425,0.004593,0.004996,0.005472,0.006023,0.006652,0.007355,0.008136,0.009005,0.009973,0.011053,0.012264,0.013623,0.015145,0.016852,0.018774,0.020961,0.023458,0.026308,0.029551,0.033788,0.037867,0.042588,0.048003,0.054148,0.06104,0.06863,0.07708,0.08648,0.09689,0.10841,0.1211,0.13505,0.15032,0.16698,0.18507,0.20462,0.22566,0.24816,0.27211,0.35146
0,2,0,2037,0.004445,0.00025066,0.00019529,0.00015875,0.00013116,0.00010889,0.00009275,0.00008147,0.00007446,0.00007122,0.00007141,0.00007531,0.00008286,0.00009436,0.00010982,0.00012858,0.00014914,0.00017034,0.00019165,0.00021266,0.00023292,0.00025207,0.00026989,0.00028648,0.00030259,0.00031866,0.00033533,0.00035281,0.00037137,0.00039107,0.00041243,0.00043601,0.00046219,0.00049126,0.00052336,0.00055855,0.00059686,0.00063903,0.00068585,0.00073814,0.00079668,0.00086321,0.00093897,0.00102525,0.00112297,0.00123245,0.00135222,0.00148169,0.00162026,0.00176777,0.00192453,0.00209141,0.00226899,0.0024584,0.00266,0.002877,0.003107,0.003349,0.003604,0.003872,0.004164,0.004501,0.004899,0.005368,0.005913,0.006536,0.007233,0.008007,0.008867,0.009826,0.010897,0.012098,0.013446,0.014957,0.016652,0.018561,0.020733,0.023214,0.026047,0.02927,0.033506,0.037557,0.042243,0.047617,0.053714,0.06055,0.06809,0.07648,0.08581,0.09615,0.10759,0.1202,0.13406,0.14924,0.16579,0.18378,0.20323,0.22416,0.24656,0.27041,0.3499
0,2,0,2038,0.004408,0.00025022,0.00019409,0.00015747,0.00013,0.00010787,0.00009189,0.00008073,0.00007379,0.00007055,0.00007064,0.00007438,0.0000817,0.00009293,0.00010807,0.00012648,0.00014664,0.00016739,0.00018823,0.00020878,0.0002286,0.00024734,0.00026478,0.000281,0.00029673,0.0003124,0.00032867,0.00034572,0.00036384,0.00038306,0.00040389,0.00042689,0.00045244,0.00048083,0.00051219,0.00054658,0.00058403,0.00062526,0.00067103,0.00072213,0.00077933,0.00084435,0.00091842,0.00100285,0.00109853,0.00120576,0.00132301,0.00144969,0.00158519,0.00172941,0.00188269,0.00204598,0.00221987,0.00240553,0.002604,0.002817,0.003042,0.00328,0.00353,0.003794,0.00408,0.004411,0.004803,0.005267,0.005806,0.006423,0.007112,0.007879,0.008732,0.009682,0.010743,0.011935,0.013272,0.014772,0.016454,0.01835,0.020507,0.022972,0.025788,0.028992,0.033227,0.037249,0.041901,0.047234,0.053284,0.06007,0.06755,0.07588,0.08514,0.09541,0.10677,0.1193,0.13307,0.14816,0.16462,0.1825,0.20185,0.22267,0.24497,0.26872,0.34835
0,2,0,2039,0.004372,0.00024978,0.00019289,0.0001562,0.00012885,0.00010686,0.00009103,0.00008,0.00007313,0.00006987,0.00006988,0.00007346,0.00008056,0.00009151,0.00010635,0.00012441,0.00014417,0.00016449,0.00018487,0.00020497,0.00022436,0.0002427,0.00025977,0.00027562,0.00029098,0.00030627,0.00032213,0.00033877,0.00035646,0.00037522,0.00039553,0.00041797,0.0004429,0.00047062,0.00050125,0.00053486,0.00057147,0.00061178,0.00065653,0.00070647,0.00076235,0.00082589,0.00089833,0.00098095,0.00107463,0.00117964,0.00129444,0.00141838,0.00155089,0.00169188,0.00184177,0.00200153,0.00217182,0.00235379,0.002548,0.002757,0.002979,0.003213,0.003458,0.003717,0.003997,0.004323,0.004709,0.005167,0.005701,0.006311,0.006994,0.007753,0.008598,0.009539,0.010592,0.011773,0.013101,0.014589,0.016259,0.018141,0.020283,0.022733,0.025531,0.028717,0.03295,0.036944,0.041562,0.046854,0.052857,0.05959,0.06701,0.07529,0.08448,0.09468,0.10596,0.11841,0.13209,0.14708,0.16345,0.18123,0.20048,0.2212,0.24339,0.26703,0.34681
0,2,0,2040,0.004336,0.00024934,0.00019169,0.00015494,0.00012771,0.00010586,0.00009019,0.00007927,0.00007247,0.00006921,0.00006913,0.00007256,0.00007943,0.00009012,0.00010465,0.00012238,0.00014175,0.00016164,0.00018157,0.00020122,0.0002202,0.00023815,0.00025486,0.00027035,0.00028534,0.00030025,0.00031572,0.00033196,0.00034923,0.00036753,0.00038735,0.00040923,0.00043357,0.00046063,0.00049055,0.00052339,0.00055918,0.0005986,0.00064235,0.00069115,0.00074574,0.00080784,0.00087867,0.00095952,0.00105125,0.0011541,0.00126647,0.00138774,0.00151732,0.00165516,0.00180173,0.00195805,0.00212481,0.00230317,0.002494,0.002699,0.002917,0.003147,0.003388,0.003642,0.003917,0.004237,0.004617,0.005069,0.005597,0.006201,0.006877,0.00763,0.008466,0.009399,0.010442,0.011614,0.012931,0.014409,0.016066,0.017934,0.020062,0.022496,0.025278,0.028444,0.032675,0.036642,0.041226,0.046477,0.052434,0.05912,0.06648,0.0747,0.08383,0.09395,0.10516,0.11752,0.13112,0.14602,0.16229,0.17997,0.19911,0.21973,0.24182,0.26536,0.34527
